seed_id,seed_string,candidate_string,domain,routes,ranks,jaro_winkler_score,tfidf_cosine,embedding_cosine,outside_pool_sample,human_label,context_used,manual_missing_candidate,notes
bio_seed_029,neuroinflatmmation,neural circuits,biomedical_diabetes_mellitus,embedding,"{""embedding"": 23}",,,0.388698,False,,,,
bio_seed_029,neuroinflatmmation,neurodevelopmental disorders,biomedical_diabetes_mellitus,embedding,"{""embedding"": 24}",,,0.387418,False,,,,
bio_seed_029,neuroinflatmmation,autonomic nervous system,biomedical_diabetes_mellitus,embedding,"{""embedding"": 25}",,,0.385681,False,,,,
bio_seed_029,neuroinflatmmation,confluent demyelination,biomedical_diabetes_mellitus,embedding,"{""embedding"": 26}",,,0.384837,False,,,,
bio_seed_029,neuroinflatmmation,pathophysiology,biomedical_diabetes_mellitus,embedding,"{""embedding"": 27}",,,0.384394,False,,,,
bio_seed_029,neuroinflatmmation,brain,biomedical_diabetes_mellitus,embedding,"{""embedding"": 28}",,,0.381955,False,,,,
bio_seed_029,neuroinflatmmation,neuro-ophthalmology,biomedical_diabetes_mellitus,embedding,"{""embedding"": 29}",,,0.373649,False,,,,
bio_seed_029,neuroinflatmmation,ilioinguinal nerve,biomedical_diabetes_mellitus,embedding,"{""embedding"": 31}",,,0.369384,False,,,,
bio_seed_029,neuroinflatmmation,monoclonal autoantibody,biomedical_diabetes_mellitus,embedding,"{""embedding"": 35}",,,0.364669,False,,,,
bio_seed_029,neuroinflatmmation,basal ganglia hyperintensities,biomedical_diabetes_mellitus,embedding,"{""embedding"": 36}",,,0.360685,False,,,,
bio_seed_029,neuroinflatmmation,diabetic peripheral neuropathy (dpn),biomedical_diabetes_mellitus,embedding,"{""embedding"": 37}",,,0.358665,False,,,,
bio_seed_029,neuroinflatmmation,corticosteroids,biomedical_diabetes_mellitus,embedding,"{""embedding"": 40}",,,0.355802,False,,,,
bio_seed_029,neuroinflatmmation,Parkinson's disease,biomedical_diabetes_mellitus,embedding,"{""embedding"": 41}",,,0.355702,False,,,,
bio_seed_029,neuroinflatmmation,corticosteroid injections,biomedical_diabetes_mellitus,embedding,"{""embedding"": 42}",,,0.353926,False,,,,
bio_seed_029,neuroinflatmmation,hippocampus,biomedical_diabetes_mellitus,embedding,"{""embedding"": 43}",,,0.353716,False,,,,
bio_seed_029,neuroinflatmmation,nerve block,biomedical_diabetes_mellitus,embedding,"{""embedding"": 44}",,,0.353098,False,,,,
bio_seed_029,neuroinflatmmation,nerve mechanosensitivity,biomedical_diabetes_mellitus,embedding,"{""embedding"": 45}",,,0.351454,False,,,,
bio_seed_029,neuroinflatmmation,hypothalamus,biomedical_diabetes_mellitus,embedding,"{""embedding"": 46}",,,0.350273,False,,,,
bio_seed_029,neuroinflatmmation,ct brain,biomedical_diabetes_mellitus,embedding,"{""embedding"": 47}",,,0.349515,False,,,,
bio_seed_029,neuroinflatmmation,distal sensorimotor polyneuropathy,biomedical_diabetes_mellitus,embedding,"{""embedding"": 49}",,,0.345736,False,,,,
bio_seed_029,neuroinflatmmation,inflammasome‐driven diseases,biomedical_diabetes_mellitus,embedding,"{""embedding"": 50}",,,0.343558,False,,,,
bio_seed_029,neuroinflatmmation,unnoticed medication,biomedical_diabetes_mellitus,,{},0.662536,,,True,,,,
bio_seed_029,neuroinflatmmation,household air pollution,biomedical_diabetes_mellitus,,{},0.575245,,,True,,,,
bio_seed_029,neuroinflatmmation,socio-economic factors,biomedical_diabetes_mellitus,,{},0.503367,,,True,,,,
bio_seed_029,neuroinflatmmation,noncommunicable diseases,biomedical_diabetes_mellitus,,{},0.583333,,,True,,,,
bio_seed_029,neuroinflatmmation,aspiration,biomedical_diabetes_mellitus,,{},0.553439,,,True,,,,
bio_seed_030,mrsa infection,dual infection,biomedical_diabetes_mellitus,embedding;jaro_winkler;tfidf,"{""embedding"": 15, ""jaro_winkler"": 1, ""tfidf"": 3}",0.857143,0.472136,0.480297,False,,,,
bio_seed_030,mrsa infection,rare infection,biomedical_diabetes_mellitus,embedding;jaro_winkler;tfidf,"{""embedding"": 5, ""jaro_winkler"": 2, ""tfidf"": 1}",0.849206,0.498452,0.537115,False,,,,
bio_seed_030,mrsa infection,hand infection,biomedical_diabetes_mellitus,embedding;jaro_winkler;tfidf,"{""embedding"": 11, ""jaro_winkler"": 3, ""tfidf"": 2}",0.82684,0.484125,0.495989,False,,,,
bio_seed_030,mrsa infection,coinfection,biomedical_diabetes_mellitus,jaro_winkler;tfidf,"{""jaro_winkler"": 4, ""tfidf"": 5}",0.820346,0.447092,,False,,,,
bio_seed_030,mrsa infection,injection,biomedical_diabetes_mellitus,jaro_winkler;tfidf,"{""jaro_winkler"": 5, ""tfidf"": 44}",0.820106,0.24422,,False,,,,
bio_seed_030,mrsa infection,cesarean section,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 6}",0.794102,,,False,,,,
bio_seed_030,mrsa infection,mena region,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 7}",0.771645,,,False,,,,
bio_seed_030,mrsa infection,molecular functions,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 8}",0.771617,,,False,,,,
bio_seed_030,mrsa infection,adiponectin,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 9}",0.766234,,,False,,,,
bio_seed_030,mrsa infection,risk perception,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 10}",0.760317,,,False,,,,
bio_seed_030,mrsa infection,serum creatinine,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 11}",0.757937,,,False,,,,
bio_seed_030,mrsa infection,myocardial infarction,biomedical_diabetes_mellitus,jaro_winkler;tfidf,"{""jaro_winkler"": 12, ""tfidf"": 50}",0.753571,0.187352,,False,,,,
bio_seed_030,mrsa infection,mother-infant bonding,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 13}",0.753571,,,False,,,,
bio_seed_030,mrsa infection,myocardial infraction,biomedical_diabetes_mellitus,jaro_winkler;tfidf,"{""jaro_winkler"": 14, ""tfidf"": 49}",0.753571,0.18993,,False,,,,
bio_seed_030,mrsa infection,malnutrition,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 15}",0.75119,,,False,,,,
bio_seed_030,mrsa infection,caesarean section,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 16}",0.750318,,,False,,,,
bio_seed_030,mrsa infection,visual function,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 17}",0.748773,,,False,,,,
bio_seed_030,mrsa infection,risk factor,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 18}",0.746272,,,False,,,,
bio_seed_030,mrsa infection,Risk Factor,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 19}",0.746272,,,False,,,,
bio_seed_030,mrsa infection,Risk factor,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 20}",0.746272,,,False,,,,
bio_seed_030,mrsa infection,integration,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 21}",0.746272,,,False,,,,
bio_seed_030,mrsa infection,maternal complications,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 22}",0.745779,,,False,,,,
bio_seed_030,mrsa infection,incretin,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 23}",0.744048,,,False,,,,
bio_seed_030,mrsa infection,cellular functions,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 24}",0.738336,,,False,,,,
bio_seed_030,mrsa infection,mitochondrial genome,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 25}",0.737143,,,False,,,,
bio_seed_030,mrsa infection,safety,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 26}",0.730159,,,False,,,,
bio_seed_030,mrsa infection,impaired cognition,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 27}",0.730159,,,False,,,,
bio_seed_030,mrsa infection,brain lesions,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 28}",0.727839,,,False,,,,
bio_seed_030,mrsa infection,small intestine,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 29}",0.726984,,,False,,,,
bio_seed_030,mrsa infection,upper limb infections,biomedical_diabetes_mellitus,embedding;jaro_winkler;tfidf,"{""embedding"": 48, ""jaro_winkler"": 30, ""tfidf"": 28}",0.72619,0.325138,0.401433,False,,,,
bio_seed_030,mrsa infection,vascular inflammation,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 31}",0.72619,,,False,,,,
bio_seed_030,mrsa infection,vaccination,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 32}",0.724567,,,False,,,,
bio_seed_030,mrsa infection,laminectomy,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 33}",0.724567,,,False,,,,
bio_seed_030,mrsa infection,risk factors,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 34}",0.723545,,,False,,,,
bio_seed_030,mrsa infection,inflammation,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 35}",0.723545,,,False,,,,
bio_seed_030,mrsa infection,Risk factors,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 36}",0.723545,,,False,,,,
bio_seed_030,mrsa infection,Inflammation,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 37}",0.723545,,,False,,,,
bio_seed_030,mrsa infection,occlusal reduction,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 38}",0.72328,,,False,,,,
bio_seed_030,mrsa infection,gastric perforation,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 39}",0.718463,,,False,,,,
bio_seed_030,mrsa infection,renal dysfunction,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 40}",0.715453,,,False,,,,
bio_seed_030,mrsa infection,thyroid function,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 41}",0.713095,,,False,,,,
bio_seed_030,mrsa infection,nutrition,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 42}",0.71164,,,False,,,,
bio_seed_030,mrsa infection,DNA methylation,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 43}",0.710582,,,False,,,,
bio_seed_030,mrsa infection,insulin action,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 44}",0.709524,,,False,,,,
bio_seed_030,mrsa infection,primary prevention,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 45}",0.708033,,,False,,,,
bio_seed_030,mrsa infection,disease prevention,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 46}",0.708033,,,False,,,,
bio_seed_030,mrsa infection,erectile dysfunction,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 47}",0.707937,,,False,,,,
bio_seed_030,mrsa infection,patient satisfaction,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 48}",0.707937,,,False,,,,
bio_seed_030,mrsa infection,creatinine,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 49}",0.707143,,,False,,,,
bio_seed_030,mrsa infection,skin graft,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 50}",0.707143,,,False,,,,
bio_seed_030,mrsa infection,wound infection,biomedical_diabetes_mellitus,embedding;tfidf,"{""embedding"": 8, ""tfidf"": 4}",,0.450902,0.518804,False,,,,
bio_seed_030,mrsa infection,fungal infection,biomedical_diabetes_mellitus,embedding;tfidf,"{""embedding"": 18, ""tfidf"": 6}",,0.443477,0.473115,False,,,,
bio_seed_030,mrsa infection,candida infection,biomedical_diabetes_mellitus,embedding;tfidf,"{""embedding"": 10, ""tfidf"": 7}",,0.424795,0.501695,False,,,,
bio_seed_030,mrsa infection,diabetic foot infection,biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 8}",,0.404848,,False,,,,
bio_seed_030,mrsa infection,genital infections,biomedical_diabetes_mellitus,embedding;tfidf,"{""embedding"": 7, ""tfidf"": 9}",,0.401568,0.529592,False,,,,
bio_seed_030,mrsa infection,pyogenic infection,biomedical_diabetes_mellitus,embedding;tfidf,"{""embedding"": 13, ""tfidf"": 10}",,0.400599,0.48468,False,,,,
bio_seed_030,mrsa infection,fungal infections,biomedical_diabetes_mellitus,embedding;tfidf,"{""embedding"": 17, ""tfidf"": 11}",,0.397039,0.478969,False,,,,
bio_seed_030,mrsa infection,recurrent infection,biomedical_diabetes_mellitus,embedding;tfidf,"{""embedding"": 12, ""tfidf"": 12}",,0.396557,0.49525,False,,,,
bio_seed_030,mrsa infection,urinary tract infection,biomedical_diabetes_mellitus,embedding;tfidf,"{""embedding"": 24, ""tfidf"": 13}",,0.386834,0.449121,False,,,,
bio_seed_030,mrsa infection,anaerobic infection,biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 14}",,0.372698,,False,,,,
bio_seed_030,mrsa infection,intracranial infection,biomedical_diabetes_mellitus,embedding;tfidf,"{""embedding"": 41, ""tfidf"": 15}",,0.367087,0.411742,False,,,,
bio_seed_030,mrsa infection,necrotizing infection,biomedical_diabetes_mellitus,embedding;tfidf,"{""embedding"": 29, ""tfidf"": 16}",,0.366136,0.430707,False,,,,
bio_seed_030,mrsa infection,nosocomial infection,biomedical_diabetes_mellitus,embedding;tfidf,"{""embedding"": 22, ""tfidf"": 17}",,0.356698,0.455239,False,,,,
bio_seed_030,mrsa infection,infection control measures,biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 18}",,0.352832,,False,,,,
bio_seed_030,mrsa infection,urinary tract infections,biomedical_diabetes_mellitus,embedding;tfidf,"{""embedding"": 21, ""tfidf"": 19}",,0.351914,0.457862,False,,,,
bio_seed_030,mrsa infection,fungal coinfection,biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 20}",,0.345598,,False,,,,
bio_seed_030,mrsa infection,infectious keratitis,biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 21}",,0.338849,,False,,,,
bio_seed_030,mrsa infection,infectious aortitis,biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 22}",,0.33674,,False,,,,
bio_seed_030,mrsa infection,polymicrobial infection,biomedical_diabetes_mellitus,embedding;tfidf,"{""embedding"": 6, ""tfidf"": 23}",,0.336311,0.531063,False,,,,
bio_seed_030,mrsa infection,prosthetic joint infection,biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 24}",,0.336078,,False,,,,
bio_seed_030,mrsa infection,infective discitis,biomedical_diabetes_mellitus,embedding;tfidf,"{""embedding"": 34, ""tfidf"": 25}",,0.330922,0.426313,False,,,,
bio_seed_030,mrsa infection,intraepithelial infection,biomedical_diabetes_mellitus,embedding;tfidf,"{""embedding"": 28, ""tfidf"": 26}",,0.328628,0.43317,False,,,,
bio_seed_030,mrsa infection,invasive fungal infections,biomedical_diabetes_mellitus,embedding;tfidf,"{""embedding"": 27, ""tfidf"": 27}",,0.325387,0.438197,False,,,,
bio_seed_030,mrsa infection,infective endocarditis,biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 29}",,0.301507,,False,,,,
bio_seed_030,mrsa infection,blood stream infection (bsi),biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 30}",,0.295916,,False,,,,
bio_seed_030,mrsa infection,prosthetic knee joint infection,biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 31}",,0.295234,,False,,,,
bio_seed_030,mrsa infection,central nervous system infection,biomedical_diabetes_mellitus,embedding;tfidf,"{""embedding"": 35, ""tfidf"": 32}",,0.294744,0.426197,False,,,,
bio_seed_030,mrsa infection,flexor sheath infections,biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 33}",,0.289748,,False,,,,
bio_seed_030,mrsa infection,shewanella algae infection,biomedical_diabetes_mellitus,embedding;tfidf,"{""embedding"": 45, ""tfidf"": 34}",,0.284955,0.403941,False,,,,
bio_seed_030,mrsa infection,prosthesis-related infections,biomedical_diabetes_mellitus,embedding;tfidf,"{""embedding"": 44, ""tfidf"": 35}",,0.281291,0.404152,False,,,,
bio_seed_030,mrsa infection,community-acquired infection,biomedical_diabetes_mellitus,embedding;tfidf,"{""embedding"": 4, ""tfidf"": 36}",,0.274791,0.540038,False,,,,
bio_seed_030,mrsa infection,surgical site infections (ssis),biomedical_diabetes_mellitus,embedding;tfidf,"{""embedding"": 25, ""tfidf"": 37}",,0.272457,0.448567,False,,,,
bio_seed_030,mrsa infection,opportunistic fungal infections,biomedical_diabetes_mellitus,embedding;tfidf,"{""embedding"": 40, ""tfidf"": 38}",,0.266334,0.419741,False,,,,
bio_seed_030,mrsa infection,surgical site infection(ssi),biomedical_diabetes_mellitus,embedding;tfidf,"{""embedding"": 37, ""tfidf"": 39}",,0.264485,0.420622,False,,,,
bio_seed_030,mrsa infection,nannizziopsis obscura infection,biomedical_diabetes_mellitus,embedding;tfidf,"{""embedding"": 46, ""tfidf"": 40}",,0.257437,0.402438,False,,,,
bio_seed_030,mrsa infection,stenotrophomonas maltophilia infection,biomedical_diabetes_mellitus,embedding;tfidf,"{""embedding"": 49, ""tfidf"": 41}",,0.253823,0.401381,False,,,,
bio_seed_030,mrsa infection,catheter-related bloodstream infection,biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 42}",,0.249485,,False,,,,
bio_seed_030,mrsa infection,infective endophthalmitis,biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 43}",,0.245969,,False,,,,
bio_seed_030,mrsa infection,reduced ejection fraction,biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 45}",,0.212968,,False,,,,
bio_seed_030,mrsa infection,medication interaction,biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 46}",,0.206416,,False,,,,
bio_seed_030,mrsa infection,preserved ejection fraction,biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 47}",,0.204502,,False,,,,
bio_seed_030,mrsa infection,renal protection,biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 48}",,0.192352,,False,,,,
bio_seed_030,mrsa infection,mssa bacteremia,biomedical_diabetes_mellitus,embedding,"{""embedding"": 1}",,,0.620878,False,,,,
bio_seed_030,mrsa infection,staphylococcus aureus,biomedical_diabetes_mellitus,embedding,"{""embedding"": 2}",,,0.589802,False,,,,
bio_seed_030,mrsa infection,methicillin-sensitive staphylococcus aureus,biomedical_diabetes_mellitus,embedding,"{""embedding"": 3}",,,0.542491,False,,,,
bio_seed_030,mrsa infection,methicillin-resistant staphylococcus aureus,biomedical_diabetes_mellitus,embedding,"{""embedding"": 9}",,,0.511294,False,,,,
bio_seed_030,mrsa infection,clinico-microbiological profile,biomedical_diabetes_mellitus,embedding,"{""embedding"": 14}",,,0.48277,False,,,,
bio_seed_030,mrsa infection,bacterial meningitis,biomedical_diabetes_mellitus,embedding,"{""embedding"": 16}",,,0.479862,False,,,,
bio_seed_030,mrsa infection,fungal peritonitis,biomedical_diabetes_mellitus,embedding,"{""embedding"": 19}",,,0.466281,False,,,,
bio_seed_030,mrsa infection,bacterial prostatitis,biomedical_diabetes_mellitus,embedding,"{""embedding"": 20}",,,0.459074,False,,,,
bio_seed_030,mrsa infection,antibiotic,biomedical_diabetes_mellitus,embedding,"{""embedding"": 23}",,,0.453259,False,,,,
bio_seed_030,mrsa infection,meningitis,biomedical_diabetes_mellitus,embedding,"{""embedding"": 26}",,,0.445362,False,,,,
bio_seed_030,mrsa infection,antibiotic prophylaxis,biomedical_diabetes_mellitus,embedding,"{""embedding"": 30}",,,0.42925,False,,,,
bio_seed_030,mrsa infection,genital mucosa,biomedical_diabetes_mellitus,embedding,"{""embedding"": 31}",,,0.42758,False,,,,
bio_seed_030,mrsa infection,pneumonia,biomedical_diabetes_mellitus,embedding,"{""embedding"": 32}",,,0.427542,False,,,,
bio_seed_030,mrsa infection,Pneumonia,biomedical_diabetes_mellitus,embedding,"{""embedding"": 33}",,,0.427542,False,,,,
bio_seed_030,mrsa infection,peritonitis,biomedical_diabetes_mellitus,embedding,"{""embedding"": 36}",,,0.42394,False,,,,
bio_seed_030,mrsa infection,fungal meningitis,biomedical_diabetes_mellitus,embedding,"{""embedding"": 38}",,,0.420483,False,,,,
bio_seed_030,mrsa infection,Microbiota,biomedical_diabetes_mellitus,embedding,"{""embedding"": 39}",,,0.419923,False,,,,
bio_seed_030,mrsa infection,antibiotic treatment,biomedical_diabetes_mellitus,embedding,"{""embedding"": 42}",,,0.407545,False,,,,
bio_seed_030,mrsa infection,differential bacteria,biomedical_diabetes_mellitus,embedding,"{""embedding"": 43}",,,0.404864,False,,,,
bio_seed_030,mrsa infection,intra-soft tissue antibiotic perfusion,biomedical_diabetes_mellitus,embedding,"{""embedding"": 47}",,,0.401581,False,,,,
bio_seed_030,mrsa infection,septic vasculitis,biomedical_diabetes_mellitus,embedding,"{""embedding"": 50}",,,0.400582,False,,,,
bio_seed_030,mrsa infection,Loranthus micranthus,biomedical_diabetes_mellitus,,{},0.586508,,,True,,,,
bio_seed_030,mrsa infection,maternal outcome,biomedical_diabetes_mellitus,,{},0.624008,,,True,,,,
bio_seed_030,mrsa infection,flu vaccine,biomedical_diabetes_mellitus,,{},0.491342,,,True,,,,
bio_seed_030,mrsa infection,collaterals,biomedical_diabetes_mellitus,,{},0.46645,,,True,,,,
bio_seed_030,mrsa infection,sternoclavicular osteomyelitis,biomedical_diabetes_mellitus,,{},0.515873,,,True,,,,
bio_seed_031,pfo closure,pfo,biomedical_diabetes_mellitus,embedding;jaro_winkler;tfidf,"{""embedding"": 1, ""jaro_winkler"": 1, ""tfidf"": 1}",0.830303,0.656152,0.691651,False,,,,
bio_seed_031,pfo closure,foot ulcer,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 2}",0.794949,,,False,,,,
bio_seed_031,pfo closure,follow-up care,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 3}",0.746272,,,False,,,,
bio_seed_031,pfo closure,probucol,biomedical_diabetes_mellitus,embedding;jaro_winkler,"{""embedding"": 19, ""jaro_winkler"": 4}",0.738636,,0.250528,False,,,,
bio_seed_031,pfo closure,follow-up screening,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 5}",0.738437,,,False,,,,
bio_seed_031,pfo closure,pcos,biomedical_diabetes_mellitus,embedding;jaro_winkler,"{""embedding"": 8, ""jaro_winkler"": 6}",0.734091,,0.279169,False,,,,
bio_seed_031,pfo closure,composite flour,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 7}",0.725253,,,False,,,,
bio_seed_031,pfo closure,culture,biomedical_diabetes_mellitus,jaro_winkler;tfidf,"{""jaro_winkler"": 8, ""tfidf"": 22}",0.722944,0.131898,,False,,,,
bio_seed_031,pfo closure,failure,biomedical_diabetes_mellitus,jaro_winkler;tfidf,"{""jaro_winkler"": 9, ""tfidf"": 26}",0.722944,0.125689,,False,,,,
bio_seed_031,pfo closure,otologic surgery,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 10}",0.719487,,,False,,,,
bio_seed_031,pfo closure,fetal outcomes,biomedical_diabetes_mellitus,jaro_winkler,"{""jaro_winkler"": 11}",0.709235,,,False,,,,
bio_seed_031,pfo closure,left atrial appendage closure,biomedical_diabetes_mellitus,embedding;tfidf,"{""embedding"": 4, ""tfidf"": 2}",,0.384892,0.329573,False,,,,
bio_seed_031,pfo closure,Closed-loop,biomedical_diabetes_mellitus,embedding;tfidf,"{""embedding"": 3, ""tfidf"": 3}",,0.232383,0.34166,False,,,,
bio_seed_031,pfo closure,maternal exposure to low protein diet,biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 4}",,0.20755,,False,,,,
bio_seed_031,pfo closure,Blood pressure,biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 5}",,0.206493,,False,,,,
bio_seed_031,pfo closure,Blood Pressure,biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 6}",,0.206493,,False,,,,
bio_seed_031,pfo closure,blood pressure,biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 7}",,0.206493,,False,,,,
bio_seed_031,pfo closure,Closed-loop control,biomedical_diabetes_mellitus,embedding;tfidf,"{""embedding"": 15, ""tfidf"": 8}",,0.204822,0.260924,False,,,,
bio_seed_031,pfo closure,Hybrid closed loop,biomedical_diabetes_mellitus,embedding;tfidf,"{""embedding"": 13, ""tfidf"": 9}",,0.202051,0.266237,False,,,,
bio_seed_031,pfo closure,cLogP,biomedical_diabetes_mellitus,embedding;tfidf,"{""embedding"": 29, ""tfidf"": 10}",,0.199107,0.2353,False,,,,
bio_seed_031,pfo closure,environmental exposure,biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 11}",,0.195586,,False,,,,
bio_seed_031,pfo closure,Environmental Exposure,biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 12}",,0.195586,,False,,,,
bio_seed_031,pfo closure,Closed-loop systems,biomedical_diabetes_mellitus,embedding;tfidf,"{""embedding"": 14, ""tfidf"": 13}",,0.190991,0.265895,False,,,,
bio_seed_031,pfo closure,hybrid closed‐loop,biomedical_diabetes_mellitus,embedding;tfidf,"{""embedding"": 20, ""tfidf"": 14}",,0.179362,0.247533,False,,,,
bio_seed_031,pfo closure,blood pressure control,biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 15}",,0.175259,,False,,,,
bio_seed_031,pfo closure,clostridium perfringens,biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 16}",,0.173282,,False,,,,
bio_seed_031,pfo closure,blood clotting,biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 17}",,0.160992,,False,,,,
bio_seed_031,pfo closure,intraocular pressure,biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 18}",,0.154868,,False,,,,
bio_seed_031,pfo closure,Intraocular pressure,biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 19}",,0.154868,,False,,,,
bio_seed_031,pfo closure,subcutaneous pressure,biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 20}",,0.153507,,False,,,,
bio_seed_031,pfo closure,epigenetic clock,biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 21}",,0.137574,,False,,,,
bio_seed_031,pfo closure,continuous positive airway pressure,biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 23}",,0.130998,,False,,,,
bio_seed_031,pfo closure,systolic blood pressure (sbp),biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 24}",,0.129074,,False,,,,
bio_seed_031,pfo closure,diastolic blood pressure (dbp),biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 25}",,0.128347,,False,,,,
bio_seed_031,pfo closure,diet correlated with blood sugar and blood pressure,biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 27}",,0.115001,,False,,,,
bio_seed_031,pfo closure,tonic-clonic seizure,biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 28}",,0.114428,,False,,,,
bio_seed_031,pfo closure,negative-pressure wound therapy,biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 29}",,0.112565,,False,,,,
bio_seed_031,pfo closure,suture tape,biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 30}",,0.111434,,False,,,,
bio_seed_031,pfo closure,quality measures,biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 31}",,0.109017,,False,,,,
bio_seed_031,pfo closure,negative pressure wound therapy (npwt),biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 32}",,0.108447,,False,,,,
bio_seed_031,pfo closure,ambulatory blood pressure monitoring (abpm),biomedical_diabetes_mellitus,tfidf,"{""tfidf"": 33}",,0.104497,,False,,,,
